dynamic_range_mv,flat_pct,clip_pct,baseline_drift,hf_noise_ratio,snr_proxy,kurt,mean_hr_bpm,rr_cv,pct_physiologic_hr,sqi_score_ecg,gt_2,gt_5,gt_4,gt_6,gt_93,gt_98,gt_142
0.707,0.060593819430418104,0.0,0.016692582522022423,0.009127997330848011,0.7795145242466844,3.635845245599868,143.36652882099753,0.3754447087390731,100.0,0.6806597407775159,1,0,0,0,0,0,0
1.3159999999999998,0.060593819430418104,0.0,0.11830215073070098,0.008095308653568625,0.4035340701266736,0.22042507576602155,93.45794392523364,0.015082676216952138,100.0,0.5932969685901673,0,0,0,0,0,0,0
1.619,0.6261361341143203,0.0,0.037600409276777734,0.006709923160457642,2.816532960968581,14.457779461110814,82.75877813798456,0.015406526212468788,100.0,0.9191549757169046,1,0,0,0,0,0,0
1.397,0.14138557867097556,0.0,0.0731984763685737,0.033967953358108885,0.7207191098593855,15.445064226232091,76.33587786259541,0.02424981401584225,100.0,0.7704338727975775,1,0,0,0,0,0,0
1.552,0.04039587962027873,0.0,0.030625234191958804,0.005786016323433412,3.320615465304425,17.316392771647575,84.74576271186442,0.06112533992119966,100.0,0.9408053622895864,0,0,0,0,0,0,0
1.987,0.12118763886083621,0.0,0.11240402283590771,0.00593870043912405,1.516583620754601,5.542251252641925,87.33642958844668,0.024505557694816188,100.0,0.7728274194066361,0,0,0,0,0,0,0
1.87,0.10098969905069682,0.0,0.32253197564038094,0.009535395238824277,0.026272064570518273,-0.49625975881400475,71.77033492822967,0.3051579058764175,100.0,0.5524251598997493,0,0,0,0,0,0,0
1.5899999999999999,0.7271258331650172,0.0,0.034097574172859905,0.0031231197466865153,1.5581621064238507,18.504842633414793,64.1028567775987,0.018512669946934217,100.0,0.841713861354981,1,0,0,0,0,0,0
1.588,0.12118763886083621,0.06,0.037233696787256104,0.03031604070143764,1.876384339725383,15.745329116456887,77.3201012335346,0.05231780072734372,100.0,0.8661133712290214,0,0,0,0,0,0,0
1.458,1.3734599070894769,0.0,0.02171353386014404,0.014169137319710994,2.1693972717529317,22.079718011016677,73.71007371007371,0.03806364913247568,100.0,0.8829068350249627,1,0,0,0,0,0,0
1.047,0.060593819430418104,0.0,0.017105804294646504,0.01173544813455741,3.761192811962798,13.66374155024268,90.63526834611172,0.02657183201722328,100.0,0.9546767757789263,0,0,0,0,0,0,0
1.071,0.12118763886083621,0.0,0.033758422042362415,0.02322010273036437,1.4880159578896333,21.258425320482154,72.03389830508475,0.041865582669691516,100.0,0.8374485516072195,1,0,0,0,0,0,0
1.194,0.04039587962027873,0.0,0.04293919952348494,0.02829017588547177,1.2644647441797146,13.218396775084138,88.10591685354493,0.013307734597438926,100.0,0.8193742461952258,1,0,0,0,0,0,0
1.564,0.22217733791153302,0.0,0.062194974289017185,0.01401008888788655,0.8559824414980369,14.699768359276312,65.00610385951732,0.02748263800816628,100.0,0.7829042194692435,1,0,0,0,0,0,0
1.78,0.14138557867097556,0.0,0.06429416115303813,0.0069389520311133965,1.379869714008475,16.948080065481445,77.51989744137599,0.0411022242236557,100.0,0.8287318733973975,1,0,0,0,0,0,0
1.287,0.42415673601292664,0.0,0.06492398785192632,0.0049772716747547045,1.4600105277826592,14.378791970549994,70.84072128734402,0.015442376949400644,100.0,0.8346225664426423,1,0,0,0,0,0,0
0.761,0.08079175924055745,0.0,0.026123366762948918,0.008841881952147851,0.38240816632253627,2.8515457121608163,73.06809034518679,0.5082800061432942,100.0,0.6306466382024293,1,0,0,0,0,0,0
1.3900000000000001,0.8887093516461321,0.0,0.024514975870355397,0.006263894951181588,1.255695493248034,9.591651343732284,69.60556844547564,0.11458978790441039,100.0,0.8108136431067052,1,0,0,0,0,0,0
1.493,0.44435467582306604,0.58,0.10915826560638658,0.008529501727493248,0.5933845691123335,8.855782241466954,71.25890736342043,0.030004695169503562,100.0,0.7393645731916487,1,0,0,0,0,0,0
0.8360000000000001,0.1615835184811149,0.0,0.022365301389343555,0.007465818241301635,0.6764055111016628,7.553785657778876,60.85418038183015,0.12090894456808748,100.0,0.7295008134765318,0,0,0,0,0,0,0
0.991,0.08079175924055745,0.0,0.02888795366615888,0.013643906697889336,0.5704626647107454,7.023134072373418,65.78979007863035,0.051197262063542456,100.0,0.7115539236758786,1,0,0,0,0,0,0
1.9060000000000001,0.12118763886083621,0.0,0.09686891661917986,0.006544484664639937,1.0416602101381451,10.169119185444272,71.42857142857143,0.006692717310108577,100.0,0.7999299821606883,0,0,0,0,0,0,0
1.5059999999999998,0.1615835184811149,1.2,0.09748361109627043,0.0018905330572453088,0.7178260006995233,7.291669216943852,67.11409395973155,0.033469745490609965,100.0,0.7270952177548795,1,0,0,0,0,0,0
2.099,0.060593819430418104,0.0,0.03906670436836322,0.002550861677807903,1.8705754200399116,22.91456506994856,63.15789473684211,0.05242807314276056,100.0,0.8659521121001891,1,0,0,0,0,0,0
0.7,0.04039587962027873,0.0,0.04299735975121872,0.059691670482137804,0.28365800128585883,0.8543900722613578,78.125,0.06049062854849169,100.0,0.5910166286166377,1,0,0,0,0,0,0
2.025,0.9695011108866897,0.08,0.1216997129896639,0.0022531339898313276,0.7694462925817158,15.476969484432043,44.576523031203564,0.05825566587982813,100.0,0.7732016538792696,1,0,1,0,0,0,0
1.972,0.30296909715209047,0.0,0.057405935640763225,0.038050048409492276,1.4579040161860317,21.94169168072546,73.17073170731707,0.04789967386758,100.0,0.8346971923514921,1,0,0,0,0,0,0
0.84,0.08079175924055745,0.0,0.03326264401490497,0.014895483769070635,1.3166291974369155,12.914113091385222,70.09345794392523,0.02216549759210841,100.0,0.8236522140923016,1,0,0,0,0,0,0
1.4220000000000002,0.12118763886083621,0.0,0.13031064740543968,0.0052964704852366635,0.377932046733177,4.105233922172813,59.28946381702288,0.015696051725966262,100.0,0.6489306695680525,1,0,0,0,0,0,0
0.924,0.14138557867097556,0.0,0.09955294631491719,0.04580878714713117,0.1353780972093088,0.04146202333056337,60.851926977687626,0.02967796904685876,100.0,0.5638677871131296,1,0,0,0,0,0,0
1.991,0.30296909715209047,0.0,0.12011783001486005,0.004452476785059534,0.9150162610374001,9.623967790769017,65.15034331849392,0.06364838740817422,100.0,0.7825195436582277,1,0,0,0,0,0,0
1.371,0.1615835184811149,0.13999999999999999,0.02613944133282585,0.00608870388910723,1.3221962017691853,15.311098559087863,51.41391949998825,0.046513711848191294,100.0,0.8236721532638802,1,0,0,0,0,0,0
1.1520000000000001,0.14138557867097556,0.0,0.04491971375293219,0.008838094339105214,0.9143693904864304,5.481467682133603,61.34969325153374,0.10605490793421112,100.0,0.7206461815228264,1,0,0,0,0,0,0
1.52,0.2625732175318118,0.0,0.06447637612474091,0.008710282505923627,0.9953974266164721,7.3183739591425105,69.60556844547564,0.07453594536141436,100.0,0.755291400541092,0,0,0,0,0,0,0
0.974,1.8582104625328215,0.0,0.02506256088882684,0.008513841641932566,0.9893682549011207,23.020643286298487,56.60377358490566,0.4791008685866973,100.0,0.7917830432295223,1,0,1,0,0,0,0
1.057,0.8887093516461321,0.0,0.01339486496262648,0.005574093390875051,1.6237882468314886,15.229441264356193,59.28853754940712,0.0164975286094041,100.0,0.8464055489640285,1,0,0,0,0,0,0
2.061,0.28277115734195113,1.1400000000000001,0.2681686318587321,0.022579816212986308,0.14508080769666565,1.008285756323538,92.74124190126713,0.044695258419769845,100.0,0.5767755252784631,1,0,0,0,0,0,0
1.504,0.6261361341143203,0.0,0.07248380765846803,0.0015326936596323953,0.9890392746047713,10.45150104880312,64.3087555486118,0.016674731127374085,100.0,0.7942176265457435,1,0,0,0,0,0,0
0.998,0.08079175924055745,0.0,0.03269770999147632,0.015527966451384677,0.9851887427961002,11.08929285230287,60.36217303822938,0.3314106870725749,100.0,0.7949621160958503,1,0,0,0,0,0,0
1.157,0.060593819430418104,0.0,0.0825636747638909,0.018837835717974892,0.9558369198473458,16.98262326251343,68.80733944954129,0.03806047226561651,100.0,0.7923542992383853,1,0,0,0,0,0,0
1.4169999999999998,0.14138557867097556,0.0,0.07031378281831697,0.005933607929348412,1.2535747788191012,4.75002543846399,91.74311926605505,0.04978006660849727,100.0,0.7395049899584153,1,0,0,0,0,0,0
3.2169999999999996,0.1615835184811149,0.0,0.052057710626692615,0.0022462745708769394,1.9886332246432021,27.46501953019344,62.761506276150634,0.046587762683287036,100.0,0.8737594380773515,1,0,0,0,0,0,0
2.22,0.14138557867097556,0.0,0.2064398790457575,0.00228927531997914,0.429791230661048,4.086090610714109,76.72634271099744,0.006358890636452176,100.0,0.6536960635301008,1,0,0,0,0,0,0
2.492,0.060593819430418104,0.0,0.207166460630645,0.0239073947026835,0.27941502154088493,2.701163637194483,97.0873786407767,0.03218834582555719,100.0,0.6182572532571055,0,0,0,0,0,0,0
1.453,0.060593819430418104,0.36,0.05710339858898014,0.004186691643227352,1.1808300179219169,15.209518523350646,67.4984814739826,0.07148032880169093,100.0,0.8114992734237175,1,0,0,0,0,0,0
1.434,0.20197939810139365,0.1,0.03945582371581456,0.0021038482873935666,0.8551551008228447,16.538433853787485,57.58157389635316,0.25946216024800045,100.0,0.7826682615698652,1,0,0,0,0,0,0
1.952,0.3231670369622298,0.06,0.04852341448769831,0.0033904491604669525,1.5877020303930771,16.916958611586757,69.76744186046511,0.08457944356882689,100.0,0.8446722698176823,1,0,0,0,0,0,0
0.985,0.08079175924055745,0.0,0.045240026163903345,0.006489253682747942,0.9364938939043854,7.153107826635569,71.17447737839268,0.0710491052684844,100.0,0.7478565520657368,1,0,0,0,0,0,0
1.4009999999999998,0.060593819430418104,0.0,0.05286555901735041,0.004112137267538067,0.9265393927599944,12.805173216238355,58.13953488372093,0.034204492061228345,100.0,0.7896950080648064,1,0,0,0,0,0,0
1.307,0.2625732175318118,0.0,0.021666329136521764,0.010147803323082996,1.322192638553022,9.85737808049822,70.92198581560284,0.028595607139887805,100.0,0.8216105498976863,1,0,0,0,0,0,0
1.904,0.5453443748737629,0.0,0.040192767057199597,0.016798939264690237,2.8633424904685776,27.37536357928386,84.27032784944964,0.05699133146362415,100.0,0.9214462843949424,1,0,0,0,0,0,0
2.268,0.20197939810139365,0.0,0.06429000483066512,0.0030270965972702896,1.0131290106254085,14.694163134475382,59.05511811023622,0.037101242912773696,100.0,0.7972253868408511,1,0,0,0,0,0,0
3.614,0.04039587962027873,0.08,0.28568852041522563,0.007061211048772387,0.4810935357499699,8.254543744345622,75.56675062972292,0.01017446131513529,100.0,0.7212785107429807,0,0,0,0,0,0,0
0.7969999999999999,0.42415673601292664,0.0,0.03601006875315213,0.009834364801836073,0.4286642434699368,2.324530767363007,61.09979633401222,0.01474919277683412,100.0,0.6265967007478903,1,0,0,0,0,0,0
1.779,0.6463340739244596,0.0,0.0245266417705661,0.001550797706168233,1.6912006855034252,16.624352919925105,64.50942350332593,0.12124774754765319,100.0,0.8519300295880766,1,0,0,0,0,0,0
1.869,0.8079175924055746,0.0,0.01088158421987711,0.0032363350322343843,3.5016155151331163,21.944813715384264,69.13359988530831,0.025453661280665486,100.0,0.9453964100390104,1,0,0,0,0,0,0
1.0470000000000002,0.22217733791153302,0.0,0.03785354639536386,0.003962471817887652,0.8947377575673355,3.2914672055374457,58.8235294117647,0.0990805808865821,100.0,0.6858396241820289,1,0,0,0,0,0,0
1.8450000000000002,0.08079175924055745,0.0,0.03984477714947976,0.027841953698776428,2.5811372693189982,16.669646790091285,94.9367088607595,0.005129866011511777,100.0,0.9087742978102807,1,0,0,0,0,0,0
1.4220000000000002,0.060593819430418104,0.0,0.02267081816114217,0.014302188124902882,1.5766483140080434,18.48997964909721,83.10249307479225,0.0063964263338979754,100.0,0.8444703269811659,0,0,0,0,0,0,0
0.764,0.12118763886083621,0.0,0.068088662842893,0.003984187822085324,0.27742642319915634,1.8162360243737323,105.26315789473685,0.10377814682318105,100.0,0.6046649946155491,0,0,0,1,0,0,0
1.605,1.8380125227226822,0.0,0.04345030732266563,0.022125495705234165,1.2747701659978874,18.11312900735351,64.93506493506493,0.07331719409321243,100.0,0.81664497467547,1,0,0,0,0,0,0
2.0340000000000003,0.04039587962027873,0.0,0.055719465552222264,0.018276373620966162,1.735321416938906,14.413578213871961,81.74386920980926,0.06133593211935518,100.0,0.8563785108475541,1,0,0,0,0,0,0
1.51,0.4645526156332054,0.0,0.03510977313616907,0.011247426143237513,0.6321948721400027,8.268417055236815,176.47058823529412,0.4497949438396316,100.0,0.7353971541221894,0,0,0,0,0,0,0
0.919,0.1817814582912543,0.0,0.03387734196566772,0.013690242750650996,0.6283559900963565,2.9348963278224067,78.8437629506838,0.012834097779642489,100.0,0.6555924552337036,1,0,0,0,0,0,0
1.5450000000000002,0.060593819430418104,0.0,0.030067818265868854,0.0076371756096833675,5.001093705101546,11.667453060802018,121.45748987854252,0.019894282997391648,100.0,0.9792262401178842,1,0,0,1,0,0,0
1.1600000000000001,0.1817814582912543,0.0,0.04742468580292773,0.010840139936163212,1.4230388638616578,16.764398273085902,69.76744186046511,0.04023063214636628,100.0,0.8321477381715212,1,0,0,0,0,0,0
1.616,0.7473237729751565,0.0,0.10109803081639784,0.019917533155369604,0.6750110011211077,4.9499805432645925,65.86811915549985,0.050310040794891084,100.0,0.6891396472177478,1,0,0,0,0,0,0
0.839,0.14138557867097556,0.16,0.0309593235605797,0.002732065823158574,0.9219313812753841,4.131631246443177,66.07929515418502,0.11636884302998685,100.0,0.700768202307344,1,0,0,0,0,0,0
0.815,0.7675217127852959,0.0,0.037096765924306524,0.026206465731747595,0.5188015273114549,2.1402054538091493,71.25890736342043,0.026231010339231243,100.0,0.631937125914614,1,0,0,0,0,0,0
1.5779999999999998,0.08079175924055745,0.0,0.0594457847781621,0.014429360556519069,1.9363668117676176,15.42766481358402,96.7741935483871,0.05821828762552004,100.0,0.8704192448567953,1,0,0,0,0,0,0
1.78,1.3734599070894769,0.0,0.04018095307896978,0.016331557325504325,1.5760809472176618,25.29328882354945,64.46356527599545,0.06943449727844753,100.0,0.8418010339019475,1,0,0,0,0,0,0
2.279,0.12118763886083621,0.0,0.043340814196517904,0.006940448544239827,2.7204022740547225,28.106921433811497,71.77033492822967,0.04098724164311416,100.0,0.9156355768939793,1,0,0,0,0,0,0
0.849,0.6665320137345991,0.0,0.061195135465009196,0.017675167310962737,0.4389591008435028,2.9492748080170994,73.71007371007371,0.035973084674646875,100.0,0.6364913653417997,0,0,0,0,0,0,0
1.028,0.060593819430418104,0.0,0.0335639023333228,0.017192316634323204,2.212977917436479,11.12297316068956,85.47008547008548,0.08228869058693683,100.0,0.8881974782313748,1,0,0,0,0,0,0
1.763,0.30296909715209047,0.0,0.17553439511502364,0.008035189198672516,0.24841810543082207,2.7060549314302946,59.523809523809526,0.13482295534107266,100.0,0.614770072849484,1,0,0,0,0,0,0
1.075,0.14138557867097556,0.13999999999999999,0.06371164038666197,0.008924056393702712,0.8679958024465149,9.443711087225507,64.44690571784577,0.006598922456718145,100.0,0.775548837871464,1,0,0,0,0,0,0
1.3719999999999999,0.08079175924055745,0.0,0.027657873299956177,0.011842391996048435,2.0812144210979233,22.500063813752543,60.483870967741936,0.03908034022000333,100.0,0.8799518405336392,1,0,0,0,0,0,0
0.968,0.10098969905069682,0.0,0.01566937180049067,0.018655275312295903,2.51956015877226,12.75961759354195,80.21390374331551,0.025181278809326767,100.0,0.9055174400367769,1,0,0,0,0,0,0
0.662,0.14138557867097556,0.0,0.011542023332759516,0.014503863816322108,0.4829780490102511,3.3339844552339244,62.63048016701462,0.10737217050043486,100.0,0.6476118104980038,1,0,0,0,0,0,0
1.411,0.08079175924055745,0.0,0.030186513183777835,0.013747885552059993,1.7262191156387898,15.78919622609179,82.98771062579391,0.06388237173983627,100.0,0.8556340184437562,1,0,0,0,0,0,0
1.206,1.656231064431428,0.0,0.030825506060598983,0.00457696944035996,0.9884177158429648,10.01726473097989,62.2430751350537,0.04012441637029719,100.0,0.7921015717911557,1,0,0,0,0,0,0
1.473,0.828115532215714,0.0,0.05358616055702377,0.008362612451433665,1.2138967041254385,15.728986105498816,58.36575875486381,0.044113518187166655,100.0,0.813515415965372,1,0,0,0,0,0,0
1.126,0.08079175924055745,0.76,0.05710007962196558,0.006838622644300623,0.9391132800515916,14.286647931327447,66.07961574848991,0.03914549350888646,100.0,0.7892778564225417,1,0,0,0,0,0,0
1.76,0.20197939810139365,0.0,0.09546454872377215,0.00598508686746034,1.2123261656001567,18.25583228307061,71.59904534606206,0.04427866018165147,100.0,0.8146337546101481,0,0,0,0,0,0,0
2.1959999999999997,0.04039587962027873,0.0,0.44490722799612464,0.018141259556113502,0.0475299848190751,-0.44679409983081486,94.79832268370606,0.053858350361497304,100.0,0.5546718090775445,0,0,0,0,0,0,0
1.145,1.0906887497475257,0.0,0.028480906303564233,0.0020529003388716155,1.4078125530656707,20.837283444833524,62.24066390041494,0.013125270327549178,100.0,0.8291016188574544,1,0,0,0,0,0,0
1.183,0.14138557867097556,0.0,0.06190331544302389,0.011312157198664305,0.38632036200051867,1.8636820284007234,110.29560845059,0.3872462880922893,100.0,0.6160923625446255,1,0,0,0,0,0,0
1.045,0.24237527772167242,0.0,0.03741264699615383,0.012927218164514847,1.437523979141539,15.74040538344967,67.56756756756756,0.017109410156337913,100.0,0.8331899632536452,0,0,0,0,0,0,0
0.863,0.12118763886083621,0.0,0.049325604584824954,0.011272361147578153,1.4015792948596173,7.349768413403121,79.8936170212766,0.05428312360048585,100.0,0.7907827320021642,1,0,0,0,0,0,0
0.8570000000000001,2.322763078166027,0.0,0.021197354449237357,0.0358572698906158,1.920694757292617,31.836866680251383,59.523809523809526,0.019540543489961898,100.0,0.8648716387336521,0,0,0,0,0,0,0
0.603,0.08079175924055745,0.0,0.01457379788999856,0.030857048852137574,1.652245008413184,20.577741133958387,79.7872340425532,0.062351907798697856,100.0,0.85016267559062,0,0,0,0,0,0,0
0.9410000000000001,0.12118763886083621,0.0,0.07541822504575653,0.010740161478457721,1.9488741229367037,9.293474043231386,105.26315789473685,0.006800048886186763,100.0,0.8605849156289659,0,0,0,0,0,0,0
1.4420000000000002,0.2625732175318118,0.45999999999999996,0.025428277234914882,0.007551946291859753,1.7616025642919881,24.91166281304456,67.03918983700862,0.013430007981878416,100.0,0.8569186877438093,1,0,0,0,0,0,0
1.9949999999999999,0.14138557867097556,0.0,0.04924290998597501,0.018169937849100697,2.750523376843183,20.268259872048652,92.87925696594426,0.006208711600664092,100.0,0.9170371110409883,0,0,0,0,0,0,0
2.42,0.060593819430418104,0.0,0.14861880461746776,0.014062930280205827,0.13470753741653352,1.112636086546197,70.4225352112676,0.057299455596029766,100.0,0.5800300612920145,0,0,0,0,0,0,0
2.418,0.3433649767723692,0.0,0.0300362568968445,0.0006701800615802607,3.746126519243184,13.840711067403635,78.74015748031496,0.018767738032578116,100.0,0.9536896248387263,0,0,0,0,0,0,0
1.282,0.060593819430418104,0.0,0.025664468946701924,0.00896090554030448,0.9765931339842887,15.953015494807797,55.60709132137703,0.04602833476270199,100.0,0.794228669649489,1,0,0,0,0,0,0
1.2970000000000002,0.14138557867097556,0.0,0.01681671182310191,0.013455076350416432,1.9523835151352646,10.698042578761397,72.28915662650603,0.054748339292731124,100.0,0.8713786024666539,0,0,0,0,0,0,0
